title,note,url,tags,comment,source_list,status
Llewelyn's,,https://www.google.com/maps/place/Llewelyn's/data=!4m2!3m1!1s0x48760472e08d94df:0xca443a6284079dd8,,,Wanna go,wanna_go
Lemonia,,https://www.google.com/maps/place/Lemonia/data=!4m2!3m1!1s0x48761aeec9397edd:0x32fb76b833720cb4,,,Wanna go,wanna_go
Pizza East - Shoreditch,,https://www.google.com/maps/place/Pizza+East+-+Shoreditch/data=!4m2!3m1!1s0x48761cb0cf498cfb:0x4500c38e2cd948b7,,,Wanna go,wanna_go
SAVOY GRILL,,https://www.google.com/maps/place/SAVOY+GRILL/data=!4m2!3m1!1s0x487604c926ff263f:0x17967b823b5eb47e,,,Wanna go,wanna_go
The Toast Rack Bake House,,https://www.google.com/maps/place/The+Toast+Rack+Bake+House/data=!4m2!3m1!1s0x487605ed0f9a1d1f:0xd6117aec0111398c,,,Wanna go,wanna_go
Mountain Beak Street,,https://www.google.com/maps/place/Mountain+Beak+Street/data=!4m2!3m1!1s0x487605c1628f7119:0xdfeb1321491f8200,,,Wanna go,wanna_go
Maison François,,https://www.google.com/maps/place/Maison+Fran%C3%A7ois/data=!4m2!3m1!1s0x487604d65714a58f:0x9660b520db449d57,,,Wanna go,wanna_go
Horse & Groom,,https://www.google.com/maps/place/Horse+%26+Groom/data=!4m2!3m1!1s0x487605249faf5de7:0xcb33467e83c886ee,,,Wanna go,wanna_go
Half Cup,,https://www.google.com/maps/place/Half+Cup/data=!4m2!3m1!1s0x48761ba5445f82ef:0xb175bfb1d3995ffa,,,Wanna go,wanna_go
Half Cup,,https://www.google.com/maps/place/Half+Cup/data=!4m2!3m1!1s0x48761b3a3583b445:0x4e94e3bd81b8856e,,,Wanna go,wanna_go
Mari Deli & Dining,,https://www.google.com/maps/place/Mari+Deli+%26+Dining/data=!4m2!3m1!1s0x48760e48d8bea0fd:0xbbd68d7349368e51,,,Wanna go,wanna_go
Cafe OTO,,https://www.google.com/maps/place/Cafe+OTO/data=!4m2!3m1!1s0x48761c8d8cf69e4f:0xc8cae5601942a67b,,,Wanna go,wanna_go
Cinquecento,,https://www.google.com/maps/place/Cinquecento/data=!4m2!3m1!1s0x487605f2c2f43143:0x7e08f8f0787529c7,,,Wanna go,wanna_go
Ixchel,,https://www.google.com/maps/place/Ixchel/data=!4m2!3m1!1s0x4876052e0aaf3eb5:0xcfb3574d9be9ceec,,,Wanna go,wanna_go
The Harwood Arms,,https://www.google.com/maps/place/The+Harwood+Arms/data=!4m2!3m1!1s0x48760f85825db661:0x179020c361401bac,,,Wanna go,wanna_go
ZhangLiang Malatang,,https://www.google.com/maps/place/ZhangLiang+Malatang/data=!4m2!3m1!1s0x487605f8b6afa777:0xd98de00edac94bf8,,,Wanna go,wanna_go
"The Bell & Crown, Chiswick",,"https://www.google.com/maps/place/The+Bell+%26+Crown,+Chiswick/data=!4m2!3m1!1s0x48760e7647d6aa8b:0x6121253488cd5c4",,,Wanna go,wanna_go
The Hunter's Moon,Lo recomendo jay por su sunday roast,https://www.google.com/maps/place/The+Hunter's+Moon/data=!4m2!3m1!1s0x487605689503f609:0x6f3844367fb0a77b,,,Wanna go,wanna_go
Skehans,,https://www.google.com/maps/place/Skehans/data=!4m2!3m1!1s0x487603ac83c1a3d9:0xa04649589bdfd07d,,,Wanna go,wanna_go
LALÏ,,https://www.google.com/maps/place/LAL%C3%8F/data=!4m2!3m1!1s0x487605e02d25e1ef:0x65475ac1385231bf,,,Wanna go,wanna_go
The Quality Chop House,"Topjaw, se ve bueno para carnes y para ir con Ayeyo",https://www.google.com/maps/place/The+Quality+Chop+House/data=!4m2!3m1!1s0x48761b4f6872b949:0xab49a63dc3a37e23,,,Wanna go,wanna_go
Tregenna Castle Resort,,https://www.google.com/maps/place/Tregenna+Castle+Resort/data=!4m2!3m1!1s0x486add410fd831f9:0xd443d4b1c546da82,,,Wanna go,wanna_go
Well & Bucket,,https://www.google.com/maps/place/Well+%26+Bucket/data=!4m2!3m1!1s0x48761cb7f0da1355:0xb0f0da2641965c56,,,Wanna go,wanna_go
Pophams Home & Pantry,,https://www.google.com/maps/place/Pophams+Home+%26+Pantry/data=!4m2!3m1!1s0x48761b71451e7a91:0xf421a5915d112b13,,,Wanna go,wanna_go
Pophams,,https://www.google.com/maps/place/Pophams/data=!4m2!3m1!1s0x48761b606577a8e9:0x23af144d10218a9c,,,Wanna go,wanna_go
Dal Fiorentino Hoxton,,https://www.google.com/maps/place/Dal+Fiorentino+Hoxton/data=!4m2!3m1!1s0x48761ddeaef125d5:0x6edc22f98306485b,,,Wanna go,wanna_go
Tollingtons,,https://www.google.com/maps/place/Tollingtons/data=!4m2!3m1!1s0x48761b90bae37c2f:0x8619a8a900bf20ed,,,Wanna go,wanna_go
The Albion,,https://www.google.com/maps/place/The+Albion/data=!4m2!3m1!1s0x48761b6911b4c509:0xab9ed93d1f561344,,,Wanna go,wanna_go
Lita Marylebone,,https://www.google.com/maps/place/Lita+Marylebone/data=!4m2!3m1!1s0x48761b002c6228a7:0xb74471ec009e4619,,,Wanna go,wanna_go
BRAT Restaurant,,https://www.google.com/maps/place/BRAT+Restaurant/data=!4m2!3m1!1s0x48761cb0b66575ed:0xbc95fbb590ac2921,,,Wanna go,wanna_go
The Baring,,https://www.google.com/maps/place/The+Baring/data=!4m2!3m1!1s0x48761d33016922b3:0x60b93db165c75937,,,Wanna go,wanna_go
The Red Lion & Sun,,https://www.google.com/maps/place/The+Red+Lion+%26+Sun/data=!4m2!3m1!1s0x48761a4f2a8226db:0xbb683e113bd03d4d,,,Wanna go,wanna_go
The Parakeet Pub,,https://www.google.com/maps/place/The+Parakeet+Pub/data=!4m2!3m1!1s0x48761bbbf1ad979d:0xcb0e60e2783a037,,,Wanna go,wanna_go
CAFÉ MONDO,,https://www.google.com/maps/place/CAF%C3%89+MONDO/data=!4m2!3m1!1s0x487603291c6dc12f:0xbe0f0e61125c27db,,,Wanna go,wanna_go
The Bagel Guys,,https://www.google.com/maps/place/The+Bagel+Guys/data=!4m2!3m1!1s0x48761d4892690a03:0xa410550243bb4034,,,Wanna go,wanna_go
Norman's Cafe,,https://www.google.com/maps/place/Norman's+Cafe/data=!4m2!3m1!1s0x48761b1f9ae0359f:0xa774452c291a3a37,,,Wanna go,wanna_go
The Fox & Hounds,,https://www.google.com/maps/place/The+Fox+%26+Hounds/data=!4m2!3m1!1s0x4876051707dbdfb9:0xbc22e77072eeee4a,,,Wanna go,wanna_go
Little Duck The Picklery,,https://www.google.com/maps/place/Little+Duck+The+Picklery/data=!4m2!3m1!1s0x48761cf2a504f6ed:0x8352c18957549191,,,Wanna go,wanna_go
Nostos Coffee,,https://www.google.com/maps/place/Nostos+Coffee/data=!4m2!3m1!1s0x487605159d49efa1:0x9218e23ad25a8c97,,,Wanna go,wanna_go
Brockley's Rock,,https://www.google.com/maps/place/Brockley's+Rock/data=!4m2!3m1!1s0x48760245a1e334b3:0xb6f759af3ca36fb8,,,Wanna go,wanna_go
Rita's,,https://www.google.com/maps/place/Rita's/data=!4m2!3m1!1s0x48760571d64cd7a1:0x1022e66da080d3b0,,,Wanna go,wanna_go
The Ship,,https://www.google.com/maps/place/The+Ship/data=!4m2!3m1!1s0x48760f7d679e1593:0xca0b4567e3622266,,,Wanna go,wanna_go
Jolene Bakery & Restaurant,,https://www.google.com/maps/place/Jolene+Bakery+%26+Restaurant/data=!4m2!3m1!1s0x48761d1b4e662873:0x2b2748b5dcf20b57,,,Wanna go,wanna_go
Canteen | Notting Hill,,https://www.google.com/maps/place/Canteen+%7C+Notting+Hill/data=!4m2!3m1!1s0x487611090a0464d3:0xb2bfc47799e89ff,,,Wanna go,wanna_go
1910 Parsons Green,,https://www.google.com/maps/place/1910+Parsons+Green/data=!4m2!3m1!1s0x48760f3e3a1401e1:0x569fc4aeb4efb09,,,Wanna go,wanna_go
Trafalgar Tavern,,https://www.google.com/maps/place/Trafalgar+Tavern/data=!4m2!3m1!1s0x48760282e79d80b9:0x5430eeab9f7f1199,,,Wanna go,wanna_go
Hideaway Coffee House,,https://www.google.com/maps/place/Hideaway+Coffee+House/data=!4m2!3m1!1s0x4876057cc8805b41:0x60c897012e57e344,,,Wanna go,wanna_go
The Connaught Bar,,https://www.google.com/maps/place/The+Connaught+Bar/data=!4m2!3m1!1s0x4876052c2ca3aad1:0x31d2bd6d7898f9b2,,,Wanna go,wanna_go
St. John,,https://www.google.com/maps/place/St.+John/data=!4m2!3m1!1s0x48761b5161b93317:0x86773f8e76f37d7,,,Wanna go,wanna_go
St John Bread and Wine,,https://www.google.com/maps/place/St+John+Bread+and+Wine/data=!4m2!3m1!1s0x48761cb4248df3e7:0xe804dfce31c7745b,,,Wanna go,wanna_go
STRAKER'S,,https://www.google.com/maps/place/STRAKER'S/data=!4m2!3m1!1s0x48761133abe90753:0xb014d965de61ff0e,,,Wanna go,wanna_go
Black Bear Burger,,https://www.google.com/maps/place/Black+Bear+Burger/data=!4m2!3m1!1s0x487605d2742096c1:0x21f3aa3ba784beb7,,,Wanna go,wanna_go
The River Café,,https://www.google.com/maps/place/The+River+Caf%C3%A9/data=!4m2!3m1!1s0x48760fb010bf16c7:0x26a2eb12ed316c17,,,Wanna go,wanna_go
The Grenadier,,https://www.google.com/maps/place/The+Grenadier/data=!4m2!3m1!1s0x4876053b1b1d15bd:0xbd75c6e91cfcc68c,,,Wanna go,wanna_go
Trullo,,https://www.google.com/maps/place/Trullo/data=!4m2!3m1!1s0x48761b64b5b2568d:0xf3e1468e90952e2a,,,Wanna go,wanna_go
Leo's Restaurant & Bar,,https://www.google.com/maps/place/Leo's+Restaurant+%26+Bar/data=!4m2!3m1!1s0x48761dcf7511a801:0x2b08acb0cb2bc9e8,,,Wanna go,wanna_go
